YEAR,SERIAL,HWTSUPP,ASECFLAG,HFLAG,METAREA,MONTH,PERNUM,WTSUPP,SEX,RACE,OCC2010,INCTOT
2014,65404,1432.48,1,0,7401,3,4,1762.04,1,100,9920,99999999
2014,65404,1432.48,1,0,7401,3,5,1558.22,2,100,9920,99999999
2014,65405,1199.17,1,0,7401,3,1,1199.17,1,802,3410,65000
2014,65405,1199.17,1,0,7401,3,2,1199.17,2,802,7750,24501
2014,65405,1199.17,1,0,7401,3,3,1557.07,2,100,9920,0
2014,65405,1199.17,1,0,7401,3,4,2427.52,2,803,9920,99999999
2014,65405,1199.17,1,0,7401,3,5,3390.45,1,803,9920,99999999
2014,65405,1199.17,1,0,7401,3,6,1686.56,1,651,310,95000
2014,65406,1540.5,1,0,7401,3,1,1540.5,1,100,1020,110050
2014,65406,1540.5,1,0,7401,3,2,1540.5,2,100,2320,24050
2014,65406,1540.5,1,0,7401,3,3,1662.2,2,100,9920,0
2014,65407,1716.38,1,0,7401,3,1,1716.38,1,100,6260,25000
2014,65407,1716.38,1,0,7401,3,2,1716.38,2,100,4600,20000
2014,65408,1308.69,1,0,7401,3,1,1308.69,2,100,2540,28000
2014,65408,1308.69,1,0,7401,3,2,2164.62,1,100,9920,0
2014,65409,1476.25,1,0,7401,3,1,1476.25,1,100,9920,0
2014,65409,1476.25,1,0,7401,3,2,2916.78,1,100,9920,7200
2014,65411,1205,1,0,7401,3,1,1205,1,100,8350,40000
2014,65411,1205,1,0,7401,3,2,1205,2,100,9920,0
2014,65411,1205,1,0,7401,3,3,2122.06,1,100,6320,9000
2014,65411,1205,1,0,7401,3,4,1672.54,1,100,9920,99999999
2014,65411,1205,1,0,7401,3,5,1420.42,2,100,9920,99999999
2014,65411,1205,1,0,7401,3,6,1420.42,2,100,9920,99999999
2014,65413,1603.78,1,0,7401,3,1,1603.78,2,100,5860,9000
2014,65414,1308.78,1,0,7401,3,1,1308.78,2,100,9920,8318
2014,65415,1404.33,1,0,7401,3,1,1404.33,1,100,5240,28773
2014,65415,1404.33,1,0,7401,3,2,2194.64,1,100,4110,40000
2014,65416,1205,1,0,7401,3,1,1205,1,100,10,381501
2014,65416,1205,1,0,7401,3,2,1205,2,100,4850,60000
2014,65416,1205,1,0,7401,3,3,1622.8,1,100,9920,99999999
2014,65417,1716.38,1,0,7401,3,1,1716.38,1,100,5220,113025
2014,65417,1716.38,1,0,7401,3,2,1716.38,2,100,9920,25
2014,65417,1716.38,1,0,7401,3,3,1505.44,2,100,9920,0
2014,65417,1716.38,1,0,7401,3,4,1660.15,1,100,9920,99999999
2014,65417,1716.38,1,0,7401,3,5,1824.42,1,100,9920,99999999
2014,65417,1716.38,1,0,7401,3,6,2197.16,2,100,9920,99999999
2014,65418,1317.8,1,0,7401,3,1,1317.8,1,100,2040,80079
2014,65418,1317.8,1,0,7401,3,2,1317.8,2,100,9920,13279
2014,65419,1550.75,1,0,7401,3,1,1550.75,2,100,4720,3300
2014,65419,1550.75,1,0,7401,3,2,2749.71,1,100,8220,35014
2014,65421,1359.42,1,0,7401,3,1,1359.42,1,651,9100,121010
2014,65421,1359.42,1,0,7401,3,2,1359.42,2,651,30,160110
2014,65421,1359.42,1,0,7401,3,3,3028.55,2,651,9920,99999999
2014,65421,1359.42,1,0,7401,3,4,3163.92,1,651,9920,99999999
2014,65421,1359.42,1,0,7401,3,5,3163.92,1,651,9920,99999999
2014,65422,2582.28,1,0,7401,3,1,2582.28,1,300,4220,43682
2014,65422,2582.28,1,0,7401,3,2,2582.28,2,300,9920,15421
2014,65422,2582.28,1,0,7401,3,3,2550.84,1,300,8030,41610
2014,65422,2582.28,1,0,7401,3,4,2550.84,2,300,9920,0
2014,65423,1716.38,1,0,7401,3,1,1716.38,1,100,6440,16000
2014,65423,1716.38,1,0,7401,3,2,1716.38,2,100,9920,0
2014,65423,1716.38,1,0,7401,3,3,1716.38,2,100,9920,0
2014,65423,1716.38,1,0,7401,3,4,1716.38,2,100,9920,0
2014,65423,1716.38,1,0,7401,3,5,1716.38,2,100,9920,11117
2014,65424,1615.39,1,0,7401,3,1,1615.39,1,100,4250,32000
2014,65424,1615.39,1,0,7401,3,2,1615.39,2,100,9920,0
2014,65424,1615.39,1,0,7401,3,3,1684.41,2,100,9920,99999999
2014,65424,1615.39,1,0,7401,3,4,1849.1,1,100,9920,99999999
2014,65427,1217,1,0,7401,3,1,1217,1,100,4850,22000
2014,65427,1217,1,0,7401,3,2,1217,2,100,4610,9000
2014,65427,1217,1,0,7401,3,3,1890.27,1,100,6050,500
2014,65427,1217,1,0,7401,3,4,1504.45,1,100,5520,24000
2014,65428,1716.38,1,0,7401,3,1,1716.38,2,100,4150,0
2014,65428,1716.38,1,0,7401,3,2,1716.38,1,100,4220,25000
2014,65428,1716.38,1,0,7401,3,3,1604.99,2,100,9920,99999999
2014,65428,1716.38,1,0,7401,3,4,1782.63,1,100,9920,99999999
2014,65430,2381.7,1,0,7401,3,1,2381.7,2,100,2910,24700
2014,65430,2381.7,1,0,7401,3,2,2381.7,1,100,9140,19000
2014,65430,2381.7,1,0,7401,3,3,2379.82,2,100,9920,99999999
2014,65431,2205.94,1,0,7401,3,1,2205.94,1,803,5510,33000
2014,65431,2205.94,1,0,7401,3,2,2205.94,2,803,4600,6000
2014,65431,2205.94,1,0,7401,3,3,4251.83,2,803,5400,45000
2014,65432,2149.96,1,0,7401,3,1,2149.96,1,100,3620,26400
2014,65432,2149.96,1,0,7401,3,2,2446.81,2,651,4760,1320
2014,65432,2149.96,1,0,7401,3,3,2080.26,1,651,9920,19259
2014,65433,1880.01,1,0,7401,3,1,1880.01,2,100,5240,76454
2014,65433,1880.01,1,0,7401,3,2,1880.01,1,100,6320,112000
2014,65433,1880.01,1,0,7401,3,3,2247.02,2,100,5400,20000
2014,65433,1880.01,1,0,7401,3,4,2216.98,1,100,9920,2400
2014,65433,1880.01,1,0,7401,3,5,1911.08,2,100,9920,99999999
2014,65434,2118.93,1,0,7401,3,1,2118.93,2,100,9920,0
2014,65434,2118.93,1,0,7401,3,2,2118.93,1,100,4220,22000
2014,65434,2118.93,1,0,7401,3,3,1976.44,2,100,9920,99999999
2014,65434,2118.93,1,0,7401,3,4,1851.52,2,100,9920,99999999
2014,65434,2118.93,1,0,7401,3,5,2280.76,2,100,9920,99999999
2014,65434,2118.93,1,0,7401,3,6,1999.59,1,100,9920,99999999
2014,65434,2118.93,1,0,7401,3,7,2486.41,1,100,9920,99999999
2014,65434,2118.93,1,0,7401,3,8,1944.3,2,100,4000,24002
2014,65434,2118.93,1,0,7401,3,9,2272.72,1,100,9920,99999999
2014,65434,2118.93,1,0,7401,3,10,1903.46,2,100,9920,99999999
2014,65437,2158.65,1,0,7401,3,1,2158.65,1,100,9920,33911
2014,65437,2158.65,1,0,7401,3,2,2158.65,2,100,9920,14711
2014,65437,2158.65,1,0,7401,3,3,2388.75,1,100,4240,31937
2014,65437,2158.65,1,0,7401,3,4,2388.75,2,651,4700,27308
2014,65437,2158.65,1,0,7401,3,5,2727.46,1,100,9920,99999999
2014,65438,2158.65,1,0,7401,3,1,2158.65,1,651,9920,21636
2014,65438,2158.65,1,0,7401,3,2,2158.65,2,100,7700,76136
2014,65439,3948.54,1,0,7401,3,1,3948.54,1,652,4150,15005
2014,65440,5452.35,1,0,7401,3,1,5452.35,1,651,1000,45080
2014,65441,3081.03,1,0,7401,3,1,3081.03,1,200,1020,51020
2014,65442,3190.04,1,0,7401,3,1,3190.04,1,651,2100,274999
2014,65443,2578.63,1,0,7401,3,1,2578.63,2,100,1020,130500
2014,65443,2578.63,1,0,7401,3,2,2578.63,1,651,1020,130500
2014,65444,2414.68,1,0,7401,3,1,2414.68,2,651,4820,2100
2014,65444,2414.68,1,0,7401,3,2,2414.68,1,651,2200,7100
2014,65445,2866.87,1,0,7401,3,1,2866.87,1,100,10,180600
2014,65445,2866.87,1,0,7401,3,2,2866.87,2,100,2100,190600
2014,65445,2866.87,1,0,7401,3,3,2885.54,2,100,9920,99999999
2014,65445,2866.87,1,0,7401,3,4,3248.28,2,100,9920,99999999
2014,65447,2944.43,1,0,7401,3,1,2944.43,1,200,3930,32500
2014,65448,3199.47,1,0,7401,3,1,3199.47,2,651,560,75001
2014,65449,4351.55,1,0,7401,3,1,4351.55,1,651,9920,0
2014,65449,4351.55,1,0,7401,3,2,3574.37,2,651,4000,24000
2014,65450,2720.31,1,0,7401,3,1,2720.31,2,100,430,125500
2014,65450,2720.31,1,0,7401,3,2,2720.31,1,100,430,370000
2014,65450,2720.31,1,0,7401,3,3,3305.91,1,100,9920,99999999
2014,65451,2721.86,1,0,7401,3,1,2721.86,1,651,9920,22533
2014,65451,2721.86,1,0,7401,3,2,2721.86,2,651,9920,5509
2014,65452,3192.56,1,0,7401,3,1,3192.56,1,651,800,123288
2014,65452,3192.56,1,0,7401,3,2,3192.56,1,100,800,99034
2014,65453,3222.77,1,0,7401,3,1,3222.77,1,100,9920,6300
2014,65453,3222.77,1,0,7401,3,2,3222.77,2,100,230,115000
2014,65453,3222.77,1,0,7401,3,3,3213.86,2,100,9920,99999999
2014,65453,3222.77,1,0,7401,3,4,2488.5,1,100,9920,99999999
2014,65453,3222.77,1,0,7401,3,5,3146.57,1,100,9920,99999999
2014,65453,3222.77,1,0,7401,3,6,3211.55,1,100,9920,99999999
2014,65454,2932.45,1,0,7401,3,1,2932.45,2,651,2320,71785
2014,65455,2346.6,1,0,7401,3,1,2346.6,1,651,2630,89766
2014,65456,2801.21,1,0,7401,3,1,2801.21,1,651,9920,26974
2014,65458,2961.81,1,0,7401,3,1,2961.81,2,100,3600,20000
2014,65458,2961.81,1,0,7401,3,2,2961.81,1,100,7200,80000
2014,65458,2961.81,1,0,7401,3,3,2787.46,2,100,9920,99999999
2014,65458,2961.81,1,0,7401,3,4,3137.86,2,100,9920,99999999
2014,65460,2862.63,1,0,7401,3,1,2862.63,2,651,9920,0
2014,65460,2862.63,1,0,7401,3,2,2862.63,1,651,1020,400002
2014,65460,2862.63,1,0,7401,3,3,2014.17,1,651,9920,99999999
2014,65460,2862.63,1,0,7401,3,4,2909.36,2,651,9920,99999999
2014,65461,2932.22,1,0,7401,3,1,2932.22,1,651,1020,125350
2014,65461,2932.22,1,0,7401,3,2,2932.22,2,651,9920,100
2014,65461,2932.22,1,0,7401,3,3,1973.45,2,651,9920,7000
2014,65462,3133.16,1,0,7401,3,1,3133.16,2,200,9920,52832
2014,65463,3522.09,1,0,7401,3,1,3522.09,1,651,9920,7907
2014,65463,3522.09,1,0,7401,3,2,2904.53,2,651,9920,11459
2014,65463,3522.09,1,0,7401,3,3,5758.87,1,651,8140,0
2014,65463,3522.09,1,0,7401,3,4,3383.97,2,651,4510,20800
2014,65463,3522.09,1,0,7401,3,5,1976.11,2,651,9920,0
2014,65463,3522.09,1,0,7401,3,6,1892.96,2,651,9920,99999999
2014,65465,3384.71,1,0,7401,3,1,3384.71,2,100,4720,8000
2014,65465,3384.71,1,0,7401,3,2,2643.41,1,100,430,120000
2014,65465,3384.71,1,0,7401,3,3,2643.41,2,100,2600,40221
2014,65466,3388.67,1,0,7401,3,1,3388.67,2,651,9920,0
2014,65466,3388.67,1,0,7401,3,2,3388.67,1,651,430,102000
2014,65466,3388.67,1,0,7401,3,3,3032.29,1,651,9920,99999999
2014,65467,3723.38,1,0,7401,3,1,3723.38,1,100,3820,114000
2014,65467,3723.38,1,0,7401,3,2,3723.38,2,651,4700,51000
2014,65467,3723.38,1,0,7401,3,3,4851.98,2,651,9920,99999999
2014,65467,3723.38,1,0,7401,3,4,4742.24,1,651,9920,99999999
2014,65467,3723.38,1,0,7401,3,5,4827.82,1,651,9920,99999999
2014,65468,3160.99,1,0,7401,3,1,3160.99,1,100,220,95058
2014,65468,3160.99,1,0,7401,3,2,3649.02,2,100,9920,99999999
2014,65469,2931.06,1,0,7401,3,1,2931.06,2,651,9920,0
2014,65469,2931.06,1,0,7401,3,2,2931.06,1,651,430,75019
2014,65469,2931.06,1,0,7401,3,3,2305.09,2,651,9920,99999999
2014,65469,2931.06,1,0,7401,3,4,2966.4,1,651,9920,99999999
2014,65470,2410.03,1,0,7401,3,1,2410.03,2,651,1010,147000
2014,65470,2410.03,1,0,7401,3,2,2410.03,1,651,1430,90000
2014,65470,2410.03,1,0,7401,3,3,2966.4,1,651,9920,99999999
2014,65471,2974.02,1,0,7401,3,1,2974.02,1,651,1020,152524
2014,65471,2974.02,1,0,7401,3,2,2974.02,2,651,9920,2524
2014,65472,3092.97,1,0,7401,3,1,3092.97,1,651,1020,161300
2014,65472,3092.97,1,0,7401,3,2,2788.97,1,651,430,163000
2014,65473,2697.3,1,0,7401,3,1,2697.3,2,651,9920,0
2014,65473,2697.3,1,0,7401,3,2,2697.3,1,651,1410,119000
2014,65473,2697.3,1,0,7401,3,3,2604.16,1,651,9920,99999999
2014,65474,2938.03,1,0,7401,3,1,2938.03,1,651,1530,120500
2014,65475,3183.91,1,0,7401,3,1,3183.91,1,651,2630,140006
2014,65476,2380.93,1,0,7401,3,1,2380.93,1,100,4800,130232
2014,65476,2380.93,1,0,7401,3,2,2380.93,2,100,9920,0
2014,65476,2380.93,1,0,7401,3,3,2491.2,1,100,9920,99999999
2014,65476,2380.93,1,0,7401,3,4,2491.2,1,100,9920,99999999
2014,65476,2380.93,1,0,7401,3,5,2558.02,1,100,9920,99999999
2014,65477,2974.02,1,0,7401,3,1,2974.02,1,651,1020,62800
2014,65477,2974.02,1,0,7401,3,2,2974.02,2,651,1530,100
2014,65477,2974.02,1,0,7401,3,3,2604.16,1,651,9920,99999999
2014,65478,2008.65,1,0,7401,3,1,2008.65,2,100,9920,16223
2014,65479,2241.12,1,0,7401,3,1,2241.12,2,100,4150,7276
2014,65479,2241.12,1,0,7401,3,2,1633.66,2,200,9920,99999999
2014,65479,2241.12,1,0,7401,3,3,2010.29,2,200,9920,99999999
2014,65480,2504.63,1,0,7401,3,1,2504.63,2,100,2540,25323
2014,65480,2504.63,1,0,7401,3,2,2504.63,1,300,4810,150323
2014,65480,2504.63,1,0,7401,3,3,4004.58,1,300,9920,0
2014,65480,2504.63,1,0,7401,3,4,4018.83,1,300,9920,1500
2014,65481,2729.47,1,0,7401,3,1,2729.47,1,651,7330,35002
2014,65481,2729.47,1,0,7401,3,2,2729.47,2,651,7720,39002
2014,65481,2729.47,1,0,7401,3,3,1897.84,1,651,9920,99999999
2014,65481,2729.47,1,0,7401,3,4,2030.32,2,651,9920,99999999
2014,65482,1297.23,1,0,7401,3,1,1297.23,2,100,4230,20015
2014,65482,1297.23,1,0,7401,3,2,1297.23,1,100,8220,27015
2014,65482,1297.23,1,0,7401,3,3,1357.09,1,100,9920,0
2014,65482,1297.23,1,0,7401,3,4,1493.42,2,100,9920,0
2014,65482,1297.23,1,0,7401,3,5,1095.9,2,100,9920,99999999
2014,65483,1775.6,1,0,7401,3,1,1775.6,1,651,1550,85000
2014,65483,1775.6,1,0,7401,3,2,1775.6,2,651,7720,39002
2014,65483,1775.6,1,0,7401,3,3,1528.07,1,651,9920,0
2014,65483,1775.6,1,0,7401,3,4,1541.15,2,651,9920,99999999
2014,65484,1457.92,1,0,7401,3,1,1457.92,2,100,530,62700
2014,65484,1457.92,1,0,7401,3,2,1457.92,1,100,9100,51010
2014,65484,1457.92,1,0,7401,3,3,1950.13,1,100,9920,99999999
2014,65484,1457.92,1,0,7401,3,4,1777.65,1,100,9920,99999999
2014,65484,1457.92,1,0,7401,3,5,1321.38,2,100,9920,0
2014,65485,1754.67,1,0,7401,3,1,1754.67,2,651,1020,88640
2014,65485,1754.67,1,0,7401,3,2,1754.67,1,651,430,77002
2014,65485,1754.67,1,0,7401,3,3,1917.91,1,651,9920,99999999
2014,65485,1754.67,1,0,7401,3,4,2005.84,2,651,9920,99999999
2014,65486,1773.22,1,0,7401,3,1,1773.22,2,651,1020,18005
2014,65487,1775.6,1,0,7401,3,1,1775.6,1,651,1020,82040
2014,65487,1775.6,1,0,7401,3,2,1775.6,2,651,9920,0
2014,65487,1775.6,1,0,7401,3,3,1320.78,2,651,9920,99999999
2014,65487,1775.6,1,0,7401,3,4,2161.02,1,651,9920,99999999
2014,65487,1775.6,1,0,7401,3,5,1670.81,1,651,9920,99999999
2014,65488,1504.63,1,0,7401,3,1,1504.63,2,100,9920,0
2014,65488,1504.63,1,0,7401,3,2,1504.63,1,100,8610,57770
2014,65488,1504.63,1,0,7401,3,3,1686,1,100,9920,0
2014,65488,1504.63,1,0,7401,3,4,1919.42,2,100,9920,3600
2014,65489,1817.17,1,0,7401,3,1,1817.17,1,100,3540,203695
2014,65489,1817.17,1,0,7401,3,2,1438.02,1,100,7630,86000
2014,65489,1817.17,1,0,7401,3,3,1904.5,1,651,3630,102182
2014,65489,1817.17,1,0,7401,3,4,1504.63,2,100,3540,39917
2014,65489,1817.17,1,0,7401,3,5,1648.22,1,100,9920,17000
2014,65490,1777.95,1,0,7401,3,1,1777.95,1,651,1430,246295
2014,65490,1777.95,1,0,7401,3,2,1777.95,2,651,4610,96100
2014,65490,1777.95,1,0,7401,3,3,1275.22,1,651,9920,10000
2014,65491,1736.85,1,0,7401,3,1,1736.85,1,809,4620,250000
2014,65491,1736.85,1,0,7401,3,2,1736.85,2,100,120,51000
2014,65492,1773.22,1,0,7401,3,1,1773.22,1,651,410,90146
2014,65492,1773.22,1,0,7401,3,2,1773.22,2,651,410,-9995
2014,65492,1773.22,1,0,7401,3,3,1914.75,1,651,1020,70000
2014,65492,1773.22,1,0,7401,3,4,1773.22,2,651,4850,6000
2014,65493,1677.24,1,0,7401,3,1,1677.24,2,100,2010,121870
2014,65493,1677.24,1,0,7401,3,2,1677.24,1,651,800,106200
2014,65493,1677.24,1,0,7401,3,3,1501.46,1,803,9920,99999999
2014,65494,1332.91,1,0,7401,3,1,1332.91,2,100,6050,19609
2014,65494,1332.91,1,0,7401,3,2,1332.91,2,100,4610,28800
2014,65494,1332.91,1,0,7401,3,3,1184.65,2,100,4600,36000
2014,65495,1150.81,1,0,7401,3,1,1150.81,2,100,4000,10000
2014,65495,1150.81,1,0,7401,3,2,1150.81,1,100,4230,28007
2014,65495,1150.81,1,0,7401,3,3,1693.65,1,100,4720,10500
2014,65495,1150.81,1,0,7401,3,4,1313.71,2,100,9920,0
2014,65495,1150.81,1,0,7401,3,5,1095.9,2,100,9920,99999999
2014,65496,1254.17,1,0,7401,3,1,1254.17,2,100,4230,27000
2014,65496,1254.17,1,0,7401,3,2,1167.42,1,100,9920,0
2014,65496,1254.17,1,0,7401,3,3,1062.65,1,100,9920,99999999
2014,65497,1457.92,1,0,7401,3,1,1457.92,2,100,9920,0
2014,65497,1457.92,1,0,7401,3,2,1457.92,1,100,6515,39000
2014,65497,1457.92,1,0,7401,3,3,1357.09,1,100,9920,0
2014,65497,1457.92,1,0,7401,3,4,1493.42,2,100,9920,0
2014,65497,1457.92,1,0,7401,3,5,1345.2,1,100,9920,99999999
2014,65497,1457.92,1,0,7401,3,6,1580.06,2,100,9920,99999999
2014,65497,1457.92,1,0,7401,3,7,1504.69,2,100,9920,99999999
2014,96678,7688.05,1,1,7401,3,1,7688.05,2,100,5120,20000
2014,96678,7688.05,1,1,7401,3,2,7688.05,1,100,120,72000
2014,96678,7688.05,1,1,7401,3,3,8699.87,1,100,9920,0
2014,96678,7688.05,1,1,7401,3,4,4937.32,2,100,9920,99999999
2014,96678,7688.05,1,1,7401,3,5,8449.44,2,100,9920,8520
2014,96679,8862.29,1,1,7401,3,1,8862.29,2,100,350,19647
2014,96679,8862.29,1,1,7401,3,2,8862.29,1,100,430,88192
2014,96680,7680.03,1,1,7401,3,1,7680.03,1,100,9920,49441
2014,96680,7680.03,1,1,7401,3,2,7680.03,2,100,9920,25440
2014,96682,6130.87,1,1,7401,3,1,6130.87,1,100,9920,0
2014,96682,6130.87,1,1,7401,3,2,6130.87,2,100,9920,0
2014,96682,6130.87,1,1,7401,3,3,6231.66,2,100,310,60000
2014,96683,7836.23,1,1,7401,3,1,7836.23,1,100,4220,16514
2014,96684,8902.37,1,1,7401,3,1,8902.37,1,100,4700,50113
2014,96684,8902.37,1,1,7401,3,2,8902.37,2,100,4965,42113
2014,96685,8547.1,1,1,7401,3,1,8547.1,1,100,9920,0
2014,96685,8547.1,1,1,7401,3,2,6546.38,1,100,9920,60432
2014,96686,10438.37,1,1,7401,3,1,10438.37,1,100,1550,65000
2014,96686,10438.37,1,1,7401,3,2,10438.37,2,100,9920,0
2014,96686,10438.37,1,1,7401,3,3,12136.73,1,100,4010,6107
2014,96687,7517.75,1,1,7401,3,1,7517.75,2,100,3600,30000
2014,96687,7517.75,1,1,7401,3,2,7869.04,1,100,9920,99999999
2014,96687,7517.75,1,1,7401,3,3,11582.61,1,100,6230,37001
2014,96687,7517.75,1,1,7401,3,4,7878.54,2,100,9920,99999999
2014,96688,6768.57,1,1,7401,3,1,6768.57,1,100,4720,4000
2014,96688,6768.57,1,1,7401,3,2,5751.35,2,100,4720,0
2014,96688,6768.57,1,1,7401,3,3,4692.16,1,100,9920,0
2014,96688,6768.57,1,1,7401,3,4,5735.43,2,100,6050,12000
2014,96688,6768.57,1,1,7401,3,5,5735.43,1,100,6050,20000
2014,96688,6768.57,1,1,7401,3,6,3071.7,1,100,9920,0
2014,96688,6768.57,1,1,7401,3,7,4449.76,2,100,9920,99999999
2014,96689,8194.29,1,1,7401,3,1,8194.29,1,100,9130,78066
2014,96689,8194.29,1,1,7401,3,2,8194.29,2,100,4720,58895
2014,96689,8194.29,1,1,7401,3,3,10151.18,1,100,3930,0
2014,96690,4167.58,1,1,7401,3,1,4167.58,2,100,9920,0
2014,96690,4167.58,1,1,7401,3,2,4167.58,1,100,205,71077
2014,96690,4167.58,1,1,7401,3,3,5751.35,2,100,9920,13400
2014,96690,4167.58,1,1,7401,3,4,5751.35,2,100,9920,5500
2014,96690,4167.58,1,1,7401,3,5,4674.73,2,100,9920,13869
2014,96691,5751.35,1,1,7401,3,1,5751.35,2,100,4000,25600
2014,96691,5751.35,1,1,7401,3,2,5751.35,1,100,4000,35000
2014,96691,5751.35,1,1,7401,3,3,3071.7,1,100,2340,0
2014,96691,5751.35,1,1,7401,3,4,5132.67,1,100,9920,6000
2014,96692,6293.48,1,1,7401,3,1,6293.48,2,100,9720,0
2014,96692,6293.48,1,1,7401,3,2,5129.58,2,100,4000,950
2014,96692,6293.48,1,1,7401,3,3,5129.58,2,100,9920,0
2014,96693,6310.95,1,1,7401,3,1,6310.95,2,100,4720,24000
2014,96693,6310.95,1,1,7401,3,2,6388.15,2,100,9920,99999999
2014,96693,6310.95,1,1,7401,3,3,6848.01,2,100,9920,0
2014,96693,6310.95,1,1,7401,3,4,7485.9,1,100,5620,20000
2014,96693,6310.95,1,1,7401,3,5,8423.77,1,100,7700,36000
2014,96695,8720.86,1,1,7401,3,1,8720.86,2,100,4420,79669
2014,96699,4170.96,1,1,7401,3,1,4170.96,2,200,9920,12025
2014,96700,16498.26,1,1,7401,3,1,16498.26,1,100,9920,77088
2014,96701,8864.23,1,1,7401,3,1,8864.23,2,100,4850,42014
2014,96702,5941.5,1,1,7401,3,1,5941.5,1,651,310,10000
2014,96702,5941.5,1,1,7401,3,2,5941.5,2,651,9920,0
2014,96702,5941.5,1,1,7401,3,3,6347.72,2,651,6010,29113
2014,96702,5941.5,1,1,7401,3,4,6347.72,1,651,4850,60113
2014,96702,5941.5,1,1,7401,3,5,7555.29,1,651,9920,99999999
2014,96702,5941.5,1,1,7401,3,6,7885.44,1,651,9920,99999999
2014,96703,5817.27,1,1,7401,3,1,5817.27,2,651,9920,2400
2014,96704,7496.14,1,1,7401,3,1,7496.14,2,100,4610,10195
2014,96704,7496.14,1,1,7401,3,2,10959.36,2,100,4610,12000
2014,96705,4410.3,1,1,7401,3,1,4410.3,1,651,9920,8604
2014,96705,4410.3,1,1,7401,3,2,6782.79,1,651,4000,7500
2014,96706,10736.72,1,1,7401,3,1,10736.72,2,802,5860,27200
2014,96708,5297.38,1,1,7401,3,1,5297.38,1,802,3060,334669
2014,96708,5297.38,1,1,7401,3,2,5297.38,2,100,1610,106924
2014,96708,5297.38,1,1,7401,3,3,6135.03,1,802,9920,31040
2014,96708,5297.38,1,1,7401,3,4,7253.96,2,802,9920,8020
2014,96708,5297.38,1,1,7401,3,5,4458.82,1,802,9920,99999999
2014,96709,12883.64,1,1,7401,3,1,12883.64,1,651,4700,57250
2014,96710,8032.46,1,1,7401,3,1,8032.46,1,651,1020,90150
2014,96710,8032.46,1,1,7401,3,2,8032.46,2,651,9920,0
2014,96710,8032.46,1,1,7401,3,3,6490.64,2,651,9920,99999999
2014,96711,5156.97,1,1,7401,3,1,5156.97,1,651,9920,83834
2014,96711,5156.97,1,1,7401,3,2,5156.97,2,651,9920,24186
2014,96712,7893.18,1,1,7401,3,1,7893.18,1,100,9920,20198
2014,96712,7893.18,1,1,7401,3,2,8720.86,2,100,9920,18659
2014,96712,7893.18,1,1,7401,3,3,14210.43,1,100,9920,15888
2014,96713,4145.24,1,1,7401,3,1,4145.24,1,651,800,271515
2014,96713,4145.24,1,1,7401,3,2,4145.24,2,651,3130,143065
2014,96713,4145.24,1,1,7401,3,3,6846.12,1,651,9920,99999999
2014,96713,4145.24,1,1,7401,3,4,6873.93,2,651,9920,99999999
2014,96714,5817.27,1,1,7401,3,1,5817.27,2,651,9920,501
2014,96714,5817.27,1,1,7401,3,2,5817.27,1,651,5610,59401
2014,96714,5817.27,1,1,7401,3,3,4526.98,2,651,5940,1101602
2014,96714,5817.27,1,1,7401,3,4,5155.86,1,651,1020,21001
2014,96715,5557.88,1,1,7401,3,1,5557.88,2,651,3010,32002
2014,96716,6473.75,1,1,7401,3,1,6473.75,2,651,4600,15001
2014,96716,6473.75,1,1,7401,3,2,6058.04,2,651,9920,99999999
2014,96716,6473.75,1,1,7401,3,3,5672.88,2,651,9920,99999999
2014,96717,3730.07,1,1,7401,3,1,3730.07,2,200,2100,60875
2014,96717,3730.07,1,1,7401,3,2,3730.07,1,200,2100,1100669
2014,96717,3730.07,1,1,7401,3,3,4369.81,2,200,9920,125
2014,96717,3730.07,1,1,7401,3,4,4364.82,1,200,9920,99999999
2014,96718,4036.38,1,1,7401,3,1,4036.38,1,100,1610,54200
2014,96718,4036.38,1,1,7401,3,2,4036.38,2,100,1610,132200
2014,96718,4036.38,1,1,7401,3,3,6873.17,2,100,9920,99999999
2014,96719,9680.24,1,1,7401,3,1,9680.24,2,100,3130,115060
2014,96719,9680.24,1,1,7401,3,2,13600.67,1,100,4760,23012
2014,96720,9787.94,1,1,7401,3,1,9787.94,1,100,1320,200180
2014,96720,9787.94,1,1,7401,3,2,9787.94,2,100,5700,39021
2014,96721,5817.27,1,1,7401,3,1,5817.27,1,651,710,63693
2014,96721,5817.27,1,1,7401,3,2,5817.27,2,651,1020,65811
2014,96722,6106.85,1,1,7401,3,1,6106.85,2,651,530,33025
2014,96723,4736.55,1,1,7401,3,1,4736.55,2,651,9920,13200
2014,96723,4736.55,1,1,7401,3,2,4736.55,1,651,9920,13200
2014,96724,9361.01,1,1,7401,3,1,9361.01,1,100,9920,19978
2014,96724,9361.01,1,1,7401,3,2,9361.01,2,100,9920,12778
2014,96725,6605.74,1,1,7401,3,1,6605.74,1,651,1020,31248
2014,96725,6605.74,1,1,7401,3,2,6605.74,2,651,9920,3300
2014,96726,4351.05,1,1,7401,3,1,4351.05,1,651,1020,1001110
2014,96726,4351.05,1,1,7401,3,2,4351.05,2,651,2310,3901
2014,96726,4351.05,1,1,7401,3,3,5007.43,1,651,9920,0
2014,96726,4351.05,1,1,7401,3,4,5117.81,1,651,9920,99999999
2014,96727,8746.91,1,1,7401,3,1,8746.91,2,100,9920,23435
